Source de Presse,P1,P2,P3,P4,P5,P6,P7,P8
Aisne Nouvelle,15,14,10,7,4,13,12,2
Bilto,13,14,4,10,2,15,7,9
Centre Presse Poitiers,10,13,14,15,2,11,12,9
Charente Libre,14,15,10,12,4,13,2,7
Europe 1,13,14,10,7,15,12,4,2
L'Echo du Centre,14,10,2,13,9,15,12,4
L'Eveil,14,13,10,15,2,12,4,9
L'Yonne Républicaine,2,14,10,12,7,15,9,13
L'indépendant,10,14,15,13,2,7,6,4
